seventh_statistics:_on_raw_data_after_despiking_cross_wind_correction_angle-of-attack_correction_tilt_correction_time-lag_compensation_and_detrending
filename,date,time,DOY,n_samples,mean(air_t),st_dev(air_t),skw(air_t),kur(air_t),mean(air_p),st_dev(air_p),skw(air_p),kur(air_p),mean(vin_sf),st_dev(vin_sf),skw(vin_sf),kur(vin_sf),mean(co2),st_dev(co2),skw(co2),kur(co2),mean(h2o),st_dev(h2o),skw(h2o),kur(h2o),mean(co2_signal_strength_7500),st_dev(co2_signal_strength_7500),skw(co2_signal_strength_7500),kur(co2_signal_strength_7500),mean(ch4),st_dev(ch4),skw(ch4),kur(ch4),mean(rssi_77),st_dev(rssi_77),skw(rssi_77),kur(rssi_77)
2015-07-16T200000_AIU-1380.ghg,2015-07-16,20:30,197.854,36000,297.83763938903815,0.16694321195166653,0.10784796353088474,1.9720091842645711,100214.71113888889,5.1641906252621128,0.47791810518037975,3.2135134530947744,11.777645071771410,1.3131862353898641E-002,-0.12161237695427675,2.1735922782840276,401.02059886593304,4.5915034774200452,0.10384213241230833,4.0729280318912284,28.693181909561140,0.30977055562337769,-1.6754085662310592,5.6078396623701909,99.854323387145996,0.27371772449209214,-2.9161252577172814,11.189794267895056,1.8774548747688524,4.7526548764677941E-002,0.50585916025365851,2.5888586344034734,38.058884013758707,0.43635510048656928,0.35652199090433179,2.8600804902413866
2015-07-16T203000_AIU-1380.ghg,2015-07-16,21:00,197.874,36000,297.91858038669159,0.11415329614312206,4.9338504118215651E-002,3.2195005953129763,100240.74358333333,10.213101631605824,0.39685019712603825,1.6196509580567882,11.779552048630183,1.2053324979869834E-002,0.27933143089043699,2.6608166061692504,398.85525327512897,8.5693433073302234,2.5589999025310810,10.491420299322010,28.620258540815772,0.37839221131190487,-1.2191234610093773,3.7646304820406797,100.00421399540373,7.0033498607454572E-002,0.44307887913345406,3.1786910509951305,1.8336687223331760,7.6414247568086471E-002,8.0503506154618449,84.264678303286999,38.793348206466980,0.69810829558483223,0.77405374157665596,2.9762154029055297
2015-07-16T210000_AIU-1380.ghg,2015-07-16,21:30,197.895,36000,297.73436482153988,0.26095002873277973,0.47618692503349869,1.4077715596901290,100283.61758333334,18.936002063790081,6.0304775739648132E-002,1.8172480093731407,11.773334073278638,1.2995694945007448E-002,0.45917264673309016,2.2854657156283342,426.11608575101155,21.835157913924675,0.29858977591143177,1.4496691487591125,27.993490707264705,0.78660105827567028,7.2623967724881264E-002,1.5960508123202071,99.986915494918861,0.17294133001720671,-0.28604556267070258,1.6325582514498904,1.8793730355037952,0.11981170024748861,1.2894770542836347,3.9559933948340396,39.955259253101190,1.5948209152611539,-0.15502243511753139,1.5025725092837194
2015-07-16T213000_AIU-1380.ghg,2015-07-16,22:00,197.916,36000,297.55585286119253,0.20812267498582254,0.90359002672609134,2.6768054601455500,100341.64588888890,21.434627871455351,0.20127438544470061,1.7735533948038844,11.773025917212170,1.5272754225417894E-002,9.5806666223843470E-002,2.5588182936302917,414.31202812194886,4.4187595203310845,-0.12249174264159322,2.5890140108710260,27.959724970022897,0.23195356236819176,-0.97160160387489924,3.2007267649970315,100.00066640493606,8.0248584212642596E-002,0.38923339036505150,2.4528547854178702,1.7957603930433592,1.6346484705527960E-002,2.3135314979981017E-002,2.9272194156710345,38.794926997667709,0.75159973673806357,0.71937863886239406,3.1126131009547007
2015-07-16T220000_AIU-1380.ghg,2015-07-16,22:30,197.937,36000,297.32159830559624,7.8007089200257271E-002,1.2084058995007740,4.1065866580231676,100394.69422222223,7.8139263110877355,-0.82374921504011933,2.8516103176151657,11.782942310147813,1.1888721263901579E-002,0.24137066117636644,2.3432778631050994,416.96688434770380,3.7159742915032328,-0.47393966973437363,4.3192280140720936,28.020308441374048,0.19149603049681438,-1.4292225366435256,5.8393784153350561,99.896638547261574,5.2856123885675156E-002,0.78198827822723427,3.2024926121422359,1.7839552644993859,1.1658758446746314E-002,-3.0464502381992709E-002,2.9529953800222892,38.564452849100526,0.33926509499962360,1.0587691298587869,4.8081102678419425
2015-07-16T223000_AIU-1380.ghg,2015-07-16,23:00,197.958,36000,297.38832766893182,0.11534970488310640,9.8648213624794034E-003,1.5531886922526790,100414.83674999999,10.768224319406944,0.29221021497242722,1.8528366463497645,11.776993069092432,1.0981432615935047E-002,0.46663686459315379,3.9679604774653607,418.06843435033232,4.0127562426595835,-0.16299239520244754,2.5862485607035821,27.936871322737847,0.16414727162929776,-0.76343070880189767,3.3447406396397596,99.974576474295731,4.0063970716193172E-002,-6.5520741838517388E-002,2.5000667458155781,1.8077464530534213,9.7211817490615131E-003,2.0606671584261400E-002,2.9856242752736528,39.480785903771611,0.32630735767156244,0.29939227723801515,2.4786291357131010
2015-07-16T230000_AIU-1380.ghg,2015-07-16,23:30,197.979,36000,297.05990381537543,5.2026904149396050E-002,-0.25911291944839165,3.4117684545056548,100440.38091666668,9.3901329563265872,-4.8926621129037590E-002,1.5291956114858360,11.781922253476246,1.4122845855014046E-002,-0.42985902877503374,2.9773205134003176,428.10685090594853,2.6371435571802073,1.3404483876114324,5.1498567488714801,28.159544414573247,3.6293619505178440E-002,-0.13200826309916142,4.0895608760073436,99.773232588450099,4.4463825926410620E-002,0.56355218620471093,2.0295564342387253,1.7942393960025567,1.5707783781404087E-002,6.9629073289545719E-003,3.0332822823216681,35.828852595133824,0.40126673649119671,2.9120115730951150,16.430960274935380
2015-07-16T233000_AIU-1380.ghg,2015-07-17,00:00,198.000,36000,296.99597041405576,0.11580965752977236,0.23797864176950645,1.6645003825036111,100447.16902777778,3.4715369073697806,0.44657505235044226,3.5191962375029604,11.775056667910679,1.1360211549576598E-002,-0.41193395088055135,2.0883429216082057,434.00925586022413,5.8874395740532171,-0.14305593414065026,2.0055163065681922,28.228978918790855,0.14998074203968106,-0.84001012951694420,2.4965767040486622,99.687232398562955,0.11209988466774511,-1.0446656066174275E-002,1.7809124401133178,1.8125307233764099,2.1591047371485712E-002,8.9171052573559131E-002,2.7502467650212226,35.748848076919167,0.66854429710193986,0.10214131119710394,1.9712903212646127
2015-07-17T000000_AIU-1380.ghg,2015-07-17,00:30,198.020,36000,297.59265850406206,0.43704042760774153,1.6265218594039770,4.2533315741764710,100460.62076388889,4.8902219018985464,0.88764884412275169,4.7099311356934930,11.781495814402895,8.8079467090593517E-003,-0.29566267118846273,2.6829233179551686,411.60427455902209,10.330947630054046,-0.76821397800321500,2.0517827104651616,27.669299394713466,0.34845004967061033,-0.63874144761072738,2.1808297474694411,100.04424534500973,8.1827610102692461E-002,0.79052061187063161,2.4164739473072450,1.8411038638121497,4.1447225935505108E-002,0.66872746411714157,2.5340203761239848,37.616439579857968,0.82484221558000237,0.61243142330213873,1.9994468397342482
2015-07-17T003000_AIU-1380.ghg,2015-07-17,01:00,198.041,36000,298.45578883955221,0.54571623566713090,-0.32150323555484206,1.3861857858761639,100453.60916666668,17.872296201881504,-0.13196156535993284,1.7095350271846941,11.773928649875852,1.2472167266752090E-002,-0.28228455684511311,2.5675046250149514,397.26539151001037,4.4680155501723871,0.40791218446866156,1.7718280657999532,27.518079991499505,0.21670472145509145,-0.36123923023517207,2.3385826888132142,100.19495337231953,3.4680906750269157E-002,-0.80720817459201299,2.2604602351687015,1.9005500002271631,4.1870541713219571E-002,-5.1782676459037551E-002,2.2267968351642558,39.352797134006458,0.18254875305084511,-0.45905974630555407,5.9252498410994834
