first_statistics:_on_raw_data
filename,date,time,DOY,n_samples,mean(air_t),st_dev(air_t),skw(air_t),kur(air_t),mean(air_p),st_dev(air_p),skw(air_p),kur(air_p),mean(vin_sf),st_dev(vin_sf),skw(vin_sf),kur(vin_sf),mean(co2),st_dev(co2),skw(co2),kur(co2),mean(h2o),st_dev(h2o),skw(h2o),kur(h2o),mean(co2_signal_strength_7500),st_dev(co2_signal_strength_7500),skw(co2_signal_strength_7500),kur(co2_signal_strength_7500),mean(ch4),st_dev(ch4),skw(ch4),kur(ch4),mean(rssi_77),st_dev(rssi_77),skw(rssi_77),kur(rssi_77)
2015-07-24T170000_AIU-1380.ghg,2015-07-24,17:30,205.729,36000,303.38375363922120,0.13132602758509038,0.91860159813945030,3.4182641859372436,100398.28347222222,7.9142385153246764,0.24178136124618535,2.4079854165429362,11.767294346809388,1.2296235029996189E-002,-0.11343034714903655,3.0890648428056400,381.45083079528797,0.61463469740539567,8.8593460473527286E-002,3.1532369032872110,30.440797012170158,0.69587133602384654,0.10336833850848010,2.2147055368027266,100.26521974118552,2.1477783253811108E-002,-0.31322644882445416,2.2393947163481958,1.7637561717463861,7.2560651695738210E-003,5.9524306959871709E-002,2.9574546219310816,42.305890777905823,0.16168914153203084,4.6298143614612923E-002,2.5543367211998533
2015-07-24T173000_AIU-1380.ghg,2015-07-24,18:00,205.749,36000,303.26675534990102,0.12372159821232084,-0.13104135862221972,3.3943795238875292,100411.86463888889,15.485849620870733,-7.2662519946135540E-002,1.9257875221995082,11.761924930122163,1.0762872296444334E-002,0.26114956841250503,2.9095852787301522,381.35894135284417,0.35512282379319166,0.21535715276976677,3.8002555273702399,29.804853440761566,0.40619070243967015,-0.76164803583151608,4.2388525731752473,100.28774071396722,1.1719406665577066E-002,0.32036626992850015,3.3253130220411475,1.7692556622756863,0.13667811265009275,31.394287357406714,1120.2819383530600,42.833953271755171,2.1971259004576535,-17.750886441510037,325.96771309838641
2015-07-24T180000_AIU-1380.ghg,2015-07-24,18:30,205.770,36000,302.74041996934670,0.24933113839160162,0.61988163659963891,2.3674982675790868,100453.10330555556,8.7444058413307086,-0.20611402060225609,2.2745287296497132,11.764682089832094,1.2295380067308504E-002,0.13076383201255298,2.8158358237353869,381.09423473019069,0.35498700057774918,0.13755902316028551,3.4412061347849017,30.447218664646144,0.42735896482108859,-1.1969913860639771,5.0532149539062097,100.24967541715833,2.4810479900456837E-002,-0.17836948331417954,2.3727928976395600,1.7598590142263317,7.8887929824986540E-003,3.3797635875429929E-002,3.0718541528089447,42.088044305483386,0.34019852599968009,-0.33829203807643710,2.5688678283160113
2015-07-24T183000_AIU-1380.ghg,2015-07-24,19:00,205.791,36000,302.11828114912248,0.10713661396305273,1.0643173318704391,3.9591627641892493,100476.49963888890,14.860534979254938,0.34716936034869483,1.4161583785473726,11.772505648559996,1.0190236493117916E-002,-0.13790828867872421,2.2739964200222000,381.29926763831230,0.87594533553381049,0.55779553351333400,2.7819560363679980,30.990993236223858,0.25688346436940668,-0.50931990493592627,2.9582059873437418,100.18278928565979,1.3232361609966452E-002,0.30756792722477727,2.6048861552910649,1.7546698181827871,1.5199043531782162E-002,-0.13558123741064465,2.2280430051842228,40.536175884776654,0.36257616105743146,1.1150759520100937,3.1728312694996417
2015-07-24T190000_AIU-1380.ghg,2015-07-24,19:30,205.812,36000,301.66360130818686,0.13599274156439881,0.71155779741402070,2.2982727807807883,100516.21527777778,15.159754466275329,-0.14059612104594352,1.9457514672035203,11.771895097812017,1.0101717174850816E-002,-0.38576625266035336,2.6284048982312291,382.45972652604860,1.2291983342759263,0.48291530489082796,3.2977173545540608,30.755561679416235,0.11032056147551859,-0.23246028978957101,3.0906105769420580,100.13506336487663,2.9643888711658361E-002,0.24288812436941204,1.4766522711245940,1.7518972259097632,1.2304848461210436E-002,-0.15345901291610248,3.0892281783467168,38.803356011390548,0.40707302490865210,0.22295692840207418,1.6273273716201919
2015-07-24T193000_AIU-1380.ghg,2015-07-24,20:00,205.833,36000,301.35915712822805,9.9873916446484981E-002,0.82863905221249934,2.5969386294447570,100553.69725000000,14.593875549337179,0.27855403819359570,1.5482360578525904,11.770946755727131,1.3921082322665581E-002,-8.1595270061176423E-002,2.5976578329213118,387.27514169735338,4.2152268174353855,0.46121476037562770,2.3380325298792091,31.130742345810031,0.21051615975241494,-1.0419926109357329,2.4553894630832658,100.05048293473985,2.7849992979673551E-002,0.85499659676897632,2.1509440004059903,1.8327549420561982,5.3592322841706959E-002,0.50025521058898437,2.3208512745714196,37.803136410395233,0.59157541673482972,0.68009069500926156,1.9460107304033156
2015-07-24T200000_AIU-1380.ghg,2015-07-24,20:30,205.854,36000,301.32169197591145,6.0708638860782545E-002,-0.43237286716271600,2.6398998642512241,100598.62455555555,6.3888129068159545,-1.1403114061306669,4.2309837316086485,11.770055951568816,1.2182533406643511E-002,0.42064396024677619,3.0905506563797123,384.02261209699822,2.8102786945622178,1.0162256490235382,3.2489953219797578,31.152331385665427,0.16304894809908593,-0.19191608306037100,1.6714665077008319,100.03368827883403,1.7275718953594570E-002,0.38054215731229429,1.9745084982935683,1.8001712834967494,3.9631571363235724E-002,1.4632641041848031,4.3225097948635955,36.254516904301113,0.12349701517433936,0.23967791100704550,6.8026963618432967
2015-07-24T203000_AIU-1380.ghg,2015-07-24,21:00,205.874,36000,300.98465907965755,0.26091569582915852,0.39471362068735938,2.1208083585262059,100619.77269444443,15.548066116446220,0.93530043990044021,3.0623698554947287,11.771437877045736,1.3867947286565241E-002,4.1886657085770655E-002,2.8233608732600532,385.51753598531207,4.2888180250575916,0.59755247986020665,2.6569420279118119,31.123942769315480,0.16240341391026278,-0.98207936053535161,2.7485732517925436,99.985506087409121,2.7089717742251006E-002,0.90146376157151198,2.3859908671251984,1.7696400304436688,0.17694912790026820,56.313571212732825,3603.0906317417898,35.483295936536940,1.1422843037317993,-25.669832864687148,720.55263227810292
2015-07-24T210000_AIU-1380.ghg,2015-07-24,21:30,205.895,36000,301.09206473710799,0.15274720792192770,9.3107645557214569E-002,1.7839339296286694,100661.65511111110,9.4112046984576914,0.62461203195231729,2.1562102364648488,11.771321710692510,1.3345868414839942E-002,-0.83170874461723254,3.9895639207685787,386.41409279123985,4.1919464289972517,0.72808436590917835,3.1154530401974680,31.070858533912237,0.13939700421365467,-1.0192662872533273E-002,2.0876089334625632,99.992992790646014,2.1841708702928345E-002,0.77266955673061499,3.1320619193758823,1.7894014012846668,2.9245171218566228E-002,1.6086447115670592,7.9795650366132733,34.978187457508589,0.22651360475779286,1.5552351858017268,7.3957157944916530
2015-07-24T213000_AIU-1380.ghg,2015-07-24,22:00,205.916,36000,300.86108311801485,0.11699314092311207,0.45896393369524358,2.9315707032868086,100695.37177777778,6.3343028341518259,6.0845186452009585E-002,2.1471983855358494,11.770495960606471,1.1528667177955273E-002,-0.35448599097262978,3.0562414065902779,388.61549498409715,3.5678205700155177,0.17422119517222234,2.1859857558560516,31.155801684220631,2.8319008143669382E-002,-0.63068064806140411,3.1455449751539581,99.939870271046956,1.3089547867896206E-002,0.79485481107900813,2.8719011822032261,1.7730693025357214,4.4475400705597981E-002,2.2181225821796615,8.1722863731297970,33.347186522589844,0.20751722625532606,5.5198299521078633,49.205524848828134
2015-07-24T220000_AIU-1380.ghg,2015-07-24,22:30,205.937,36000,300.95147797054716,0.10292523539883003,-3.8215356176927187E-002,1.5593928741784702,100705.78919444444,4.3329717689633087,-0.87093633533041825,3.0506571681455612,11.773759852753747,1.4431807339746210E-002,0.19078005244534232,3.3140996130043554,384.90677373335114,1.9835732415676446,0.39160570050197607,2.6150009123832372,31.313370032946246,6.5750416147746946E-002,-0.43172350926875619,1.9547410065443922,99.934279200871785,1.3313813424318125E-002,3.2043589767619438E-002,1.9434454111887665,1.7614499690830692,1.1948386061059515E-002,-8.3223121364066725E-003,2.9575285025799922,34.600674427350306,0.20359874089810948,-9.0139116520050841E-002,1.9902099696486748
2015-07-24T223000_AIU-1380.ghg,2015-07-24,23:00,205.958,36000,300.82228434668644,0.11107527344697417,-0.30212432932501498,2.4934298468877465,100724.21783333333,11.398959200775970,-1.0018489730172931E-002,1.3788913469897413,11.769655656735104,1.2239812946172992E-002,-0.26222680404050674,3.3088748333685856,392.19849800025122,8.9931778183641722,0.59783180929814428,1.8117166855606208,31.548677263471820,0.11005269172913773,-0.73722916810825190,2.5458848915210019,99.883040374755865,2.4724750763773271E-002,0.49342540693682724,2.4888460921454367,1.8770031896366077,0.15286659549267817,0.78740203442642420,1.8688541340308407,33.558387964460472,0.48101065890205524,0.79478438649795102,2.3120803430203418
2015-07-24T230000_AIU-1380.ghg,2015-07-24,23:30,205.979,36000,300.39469045681426,0.26139868810466571,0.65638415636638014,3.3111514680567424,100738.56744444444,4.3079714382948504,0.28073673443090524,2.8570292572314124,11.775316951539782,1.3118385959396546E-002,-0.78412577870959543,3.5047307373251342,391.18348949347632,5.0283499533509373,0.19407382121892131,2.8776884460020549,31.489984697977729,0.10556174633887358,0.94380172928015948,2.7900012913575263,99.807549046198531,3.1136645931796509E-002,0.58784417803374212,2.0932382246820707,1.7771144043803206,1.7637162637778314E-002,-0.20666885187912909,3.2798785755224906,33.137421977255030,0.26515846118680225,0.45294479768885570,1.8811606435179082
2015-07-24T233000_AIU-1380.ghg,2015-07-25,00:00,206.000,36000,300.12303211296927,0.27893611248363737,0.24278312686221784,1.5617702904405926,100755.87913888889,5.8079426777504022,-0.88524174402198808,2.9459834731996817,11.771883721590040,1.4724987878130001E-002,7.3043951318162451E-002,2.3950604179819757,397.93073187933931,5.4553437492132471,-0.39930191772024992,2.2663338522184571,31.305905848556083,7.4442215376322229E-002,0.48962528688070678,3.1487843394299131,99.780902681774549,3.0444318424481455E-002,0.23536793276360721,1.6040814840699220,1.8373941197858841,7.8940580481175568E-002,17.486358781443197,1201.0671749684209,31.723524359025962,0.57760387454589823,-37.317064814845857,1777.9459226366871
2015-07-25T000000_AIU-1380.ghg,2015-07-25,00:30,206.020,36000,299.85305641767712,0.21495158181649815,-1.6458410003231779E-002,1.6597534335015733,100735.01663888889,13.720045182618039,0.34555228032688351,1.4294835081914989,11.772522513680986,1.5627754698598437E-002,-0.48722681502920373,2.1085016923787188,396.55205202738347,6.6524453976433362,-0.17259001857950199,1.6710384235294216,31.234161646842963,3.8725538965493078E-002,0.94463204180132043,4.1312193640041590,99.685941169950723,6.7582206525221067E-002,0.11676617300054502,1.4723729793099005,1.7759578612214983,3.0060949637216366E-002,-0.10465128445285289,2.7337075593040119,30.745722177876122,0.45725446463150832,0.15424746719269630,1.4301815304532912
2015-07-25T003000_AIU-1380.ghg,2015-07-25,01:00,206.041,36000,299.63723880089651,0.23406150541468052,0.26618956540773581,1.7792605367295111,100701.47913888888,9.4712699096882815,-1.2905057110000824E-002,1.9926139337948221,11.776953753391902,1.0361079450534034E-002,0.27416932660710458,2.1958145059923524,393.45918258158383,5.3269922797812450,1.1065820529097741,3.3901586683192217,31.214106047365402,9.2980549837322804E-002,-0.22731932136840333,2.2249715992783070,99.655590403027006,4.4975559105004267E-002,0.25444974084761046,1.8047913445508177,1.8731495402256677,5.3839596900960796E-002,0.62317249400058006,4.2722430250953662,30.186716211742709,0.29787686776943584,-0.21630799219031782,1.8262187722316778
2015-07-25T010000_AIU-1380.ghg,2015-07-25,01:30,206.062,36000,299.43153320142960,9.9486016992793636E-002,-0.17158184572962290,2.2019279985439395,100689.91230555555,9.3819332120737897,0.20692014891529997,1.9885832975485433,11.772463146448137,1.6285920974142838E-002,-0.12062480720769421,3.2799223989404132,402.73721638149613,5.1871127150447300,-0.27588395182254938,1.7924779106034761,31.197526654561369,5.5553806874712078E-002,0.49414103003447296,1.9705633134678633,99.622098018858154,4.3394743984323372E-002,0.22222297447139894,1.5120070162080486,1.8929514368606895,0.17685163077387150,69.542981242367432,5925.8504107161498,29.017812057282040,1.0230830809330007,-19.195062718810973,483.18851631058482
2015-07-25T013000_AIU-1380.ghg,2015-07-25,02:00,206.083,36000,299.28955588022870,5.9939540241288086E-002,-0.54970448415987438,2.5154368489192027,100665.97941666667,6.5287606186416820,-7.5212276623191233E-003,3.0553318728980798,11.772689795388114,1.3394603731940990E-002,-0.24895798542856087,1.9029530804848722,434.40260204146352,32.663904068402871,0.56086808828496781,1.6267158511242343,31.069323246267100,4.2814972333262903E-002,0.29154555077896804,2.0513525645022255,99.398387710147389,0.11698681159496534,-0.16227429689596712,1.5198206032474033,2.2204790456162802,0.36024692603877095,0.58411591511462646,1.7037699196734533,27.494184974723737,1.4644662325955236,-0.46075623282559935,1.5770527520109505
2015-07-25T020000_AIU-1380.ghg,2015-07-25,02:30,206.104,36000,299.15316328599715,0.11785841850748326,0.11069371292111999,2.0477544830932151,100643.60258333334,14.984837855237584,0.14147057667259422,2.1648936228075173,11.776041784551408,1.1748574550087763E-002,-5.2948585756070581E-002,3.1979566371018926,456.71947566392561,20.609911288073501,-0.58125981006091454,2.6746532996762480,31.184162094857964,7.9123152357809007E-002,-17.323905902918288,1462.0003382810971,99.074728337181895,0.21402579382701564,-28.908659978343678,1354.1543457398138,2.5878063591685585,0.26704011854152687,-0.71105639600117154,2.8532717064693918,23.341288161277280,1.0473294192794498,0.62614079538535961,2.6351491833894958
2015-07-25T023000_AIU-1380.ghg,2015-07-25,03:00,206.124,36000,298.48724318779841,0.43941181095211213,0.64248353979471073,1.8509100591223384,100611.04447222222,6.1864273480071308,-0.24007141042300642,2.1364717640122710,11.769802302916844,1.5057256032647744E-002,-0.14202693387919843,2.3778660584142708,430.74374122789061,13.508418419211198,0.58189900500405289,2.7981334888577307,30.562876226319130,0.50320800119201670,0.17878921492846328,1.3663475685637039,98.473759582731290,0.35579895591938138,0.31601697496003850,1.5655922732407459,2.0520122651690786,0.28625598324601947,1.4329082536133657,3.3030163602433085,21.931705766307307,0.79236769753483915,-0.34664087653818537,1.4653694087451714
2015-07-25T030000_AIU-1380.ghg,2015-07-25,03:30,206.145,36000,298.32824419318302,0.17213125493771791,0.31899971120052234,2.5912231029217208,100627.04044444444,4.9404540751296970,-0.47447522951290372,2.5679925818636855,11.774734000205992,1.2439561705267837E-002,-0.20851833875822720,2.1128934840644287,424.61142314402019,10.135607200750178,-0.45142576068482876,2.3539567117449147,30.234424035284235,0.17945318961723736,-0.27693725044257772,2.6100381604153933,98.506447565502555,0.26965276299744084,-1.0841367797933548,2.8662167705880810,1.8558266837398216,3.8750824386554923E-002,0.17221929820262258,2.9874097576701937,20.245165113820029,0.70868753582626931,-0.82236179440294821,2.4834886748766913
2015-07-25T033000_AIU-1380.ghg,2015-07-25,04:00,206.166,36000,297.70109615410706,0.22628248618226576,0.56756504974081268,1.7680931699389550,100614.90786111112,3.7847551487860258,8.6092413600799819E-002,2.0184769176901840,11.780629788372252,1.5311926410369133E-002,-0.67876976234260600,2.7532017691708544,456.88370397949495,11.518574491220100,-0.26463455119827650,2.0453930574072352,29.402449007405096,0.33116352805001686,0.30757091300062944,1.6771135758271294,98.074507554160277,0.31676580043146596,-2.9522239150514278E-003,1.4811232427847332,1.8502531605594688,3.0996766645739759E-002,-3.4772611830453534E-002,3.0238761500333489,19.486789031187861,0.71591309226528543,-0.39261560144530566,1.6978915633506522
2015-07-25T040000_AIU-1380.ghg,2015-07-25,04:30,206.187,36000,297.42884714508057,6.3894550291769964E-002,-0.47434594060158186,2.5547174056321196,100612.93058333333,10.093113064184491,-0.18411658388644006,2.5351111922552341,11.732714557647705,1.9028641919223984E-002,2.4221402664986638,9.2495795578169595,462.54066623857028,9.4257072400373882,0.42881638578316511,2.7708385479005728,28.811564985010357,9.4708450789079829E-002,0.29274553688684074,1.7259034558575315,97.384316247728080,0.21637716005764679,2.0332263891750919E-002,1.5485918799914311,1.8713577738139353,3.0674694049900780E-002,3.0743510998068994E-002,3.5550086414438749,23.307047378049269,2.5555255034077051,-2.0721614630807861,9.3465606071728438
2015-07-25T043000_AIU-1380.ghg,2015-07-25,05:00,206.208,36000,297.60114987945559,7.3183720978716296E-002,6.1258808862350377E-002,1.6801427943832694,100586.33241666667,3.4293138678232147,-0.14251379281738205,2.7376313191670074,11.729080118073359,9.1401600333314622E-003,-0.34134717645580392,2.1570797699643518,442.77951411522508,8.3220155987440041,-0.66064433648434884,3.0763327716133135,28.911347504615751,9.8722654268285456E-002,5.0620182723391027E-002,1.3965242203155215,97.500490259806384,0.22368037114534919,0.16943159147554462,1.4536236183348696,1.8988623289499014,1.9560389615771025E-002,-0.11433493934438546,3.1031937191286239,26.058229219224721,0.15698134255576912,-0.20968427698360340,2.9666866791972040
2015-07-25T050000_AIU-1380.ghg,2015-07-25,05:30,206.229,36000,297.79015347883438,6.1315503211800966E-002,0.80709496508581657,3.5623210075695573,100588.21763888889,6.8334589404874357,0.20886687289334316,1.6898998783049148,11.728665726502737,1.1174026932905080E-002,0.40720750918153809,3.2291036876445172,431.46614449310272,5.3427835034791213,-0.79787207104770430,3.7000611441350393,29.229672499444753,7.5543024651477123E-002,-0.18841034209070723,3.2129031243952868,98.114062974929823,0.12834393171277075,-0.85234613706068074,2.9744219792906459,1.8428714668817021,3.1483712540977260E-002,0.27975404743777271,2.7644787748202009,26.417654612223210,0.33274321989581773,-1.1086119068681579,2.9406896677909957
2015-07-25T053000_AIU-1380.ghg,2015-07-25,06:00,206.249,36000,297.97990413750540,8.7030864767751931E-002,0.11313100804489143,1.6844354349699984,100598.61166666666,5.6950248756339787,-1.5440798000226619E-002,2.9413750388766076,11.726353268146514,8.7596421486924193E-003,0.18346386310305049,2.1234564596076217,421.97356126827816,6.6020060864732599,0.23973475880279227,2.4165496846663954,29.568692161824970,6.9019767679611183E-002,-0.14010140735325574,1.8513186409060305,98.606875425974522,7.4507310043775699E-002,-1.8383216522597952,6.8640957283556681,1.8659542811810925,2.1582338591160301E-002,-0.27512071654043818,3.1661669527958862,27.911822543356376,0.56183741521085750,-1.5512626951190515E-002,1.7680843960911214
2015-07-25T060000_AIU-1380.ghg,2015-07-25,06:30,206.270,36000,298.06422280120847,5.2512154153740130E-002,-0.19082605895617422,2.3421160115111959,100627.17744444445,9.6670265520365390,-9.5259498423035216E-002,1.7769225703686358,11.726223266230690,1.0067529840551438E-002,2.4105033183360280E-002,1.8549707802746189,417.03530768415669,5.9514467743433528,9.6953757535242144E-002,3.0919236112082014,29.714503094355258,3.5963451437830002E-002,-0.10268381668517662,2.9586518507675854,98.715911507076697,4.3635610559448486E-002,-0.13747914780526863,3.0945742231908611,1.8549596854613890,1.9497256488842374E-002,0.11750682839304258,2.8993202154121600,29.203327148490487,0.12762416645094729,-0.54600043091189865,7.0980107437546307
2015-07-25T063000_AIU-1380.ghg,2015-07-25,07:00,206.291,36000,297.89843899366593,0.13062564722084996,-0.72561529870698704,2.0545483028651659,100633.14769444444,11.955670096703559,-0.24770628107238965,1.9422757095488077,11.725539617379505,1.1136523407280089E-002,-7.5826507108117114E-002,2.6783889996140688,427.67925381808749,8.1015255172217575,0.47390655212774002,2.9053848666528297,29.440246781561040,0.24278914938690238,-0.56842195899276859,1.8682784436834654,98.416926200866627,0.24000963529936475,-0.50601946231942529,1.9714980877862875,1.8522526007592661,2.5746060997032961E-002,1.7672488923081369,18.321429068418144,27.991384411732067,2.0322776265150493,-6.7569101657850519,58.652782325100169
2015-07-25T070000_AIU-1380.ghg,2015-07-25,07:30,206.312,36000,297.49154456668430,5.8944075461086910E-002,0.47118534467959183,3.0270481304559755,100609.04966666667,2.8739017032399006,0.43570942525881007,2.9884867728895674,11.729594080077277,1.2081521248033578E-002,0.15949003728060293,2.0673773089144807,443.29448207346582,6.6080028457310220,0.26188924760250432,4.0902997546561997,28.709199279096406,9.8224428361098168E-002,-0.16456113636404182,18.073977813740605,97.545461968527917,0.17004075040331318,-0.99331567941051990,15.268679343281898,1.8588076839678815,2.1501866718603654E-002,5.9274807795490395E-002,3.0605364282356686,27.591694836722674,0.48688359520158397,-1.1944902971453162,20.574250880046410
