sixth_statistics:_on_raw_data_after_despiking_cross_wind_correction_angle-of-attack_correction_tilt_correction_and_time-lag_compensation
filename,date,time,DOY,n_samples,mean(air_t),st_dev(air_t),skw(air_t),kur(air_t),mean(air_p),st_dev(air_p),skw(air_p),kur(air_p),mean(vin_sf),st_dev(vin_sf),skw(vin_sf),kur(vin_sf),mean(co2),st_dev(co2),skw(co2),kur(co2),mean(h2o),st_dev(h2o),skw(h2o),kur(h2o),mean(co2_signal_strength_7500),st_dev(co2_signal_strength_7500),skw(co2_signal_strength_7500),kur(co2_signal_strength_7500),mean(ch4),st_dev(ch4),skw(ch4),kur(ch4),mean(rssi_77),st_dev(rssi_77),skw(rssi_77),kur(rssi_77)
2015-06-30T233000_AIU-1380.ghg,2015-07-01,00:00,182.000,36000,301.39959603118893,0.10319990396475319,-0.16998608203994009,1.7622979609383369,100786.43680555555,7.9648258553734692,0.16918376974311611,2.3040995898885370,11.776734239657726,1.3917291764344742E-002,-0.12713082971882306,3.4766300553331284,387.73397355355212,1.9178346586429069,0.34915262860820201,3.4867393608830719,31.931492357360003,6.1439921413601301E-002,-0.81680569249175150,3.2330604804301286,97.278094508912829,2.8336791917714970E-002,-0.33464263080254258,2.6078805512198793,1.7786541847371418,1.2615543297998260E-002,-0.46658552579583901,3.0670420877934208,30.262882429635503,0.65185921141495606,2.8429360428656945,15.895190585798094
2015-07-01T000000_AIU-1380.ghg,2015-07-01,00:30,182.020,36000,301.42631235165061,0.17297400190441939,0.29507500899470279,1.6487951481419745,100776.07294444444,9.9544384962115871,-0.73906448508357869,2.0055722407652645,11.776666736602785,1.2735240975673334E-002,6.0825273287505595E-002,2.4352186061402570,386.05604388894051,3.9262526643583611,-1.9210050809549930E-002,2.2411405377806917,31.816364045646470,8.7192083310901225E-002,-1.3384388104952274,5.6550754859224890,97.305117238680509,7.6035325348060664E-002,0.55209897340767389,1.7087285964585675,1.7708009695228608,1.2457701566930450E-002,-1.4781830693577589E-002,3.5993033058034611,35.305121568155350,0.29939204984939677,-35.619338945564053,2033.0378930930769
2015-07-01T003000_AIU-1380.ghg,2015-07-01,01:00,182.041,36000,300.74902568986664,0.33320161865064057,0.75243881830544490,2.4304639465686386,100772.35047222223,7.6898871035435539,0.53692920391785492,2.0533218100791131,11.770426713095770,1.1733568777853887E-002,-0.82169992081625298,2.9577154517532080,390.02354269748258,3.8909144955664225,0.61763178807068664,4.8123693595285362,29.477277833938224,0.93661247604446207,1.2665885804196582,3.7155398536253186,97.743414909574696,0.14582554681047466,-1.5976332151452255,4.9496537849238358,1.7947168642050677,1.9577243489233408E-002,-0.48393787259442261,3.3385074487276971,36.225955903053297,0.54795581174790164,-1.4970476010754727,5.8130718133322343
2015-07-01T010000_AIU-1380.ghg,2015-07-01,01:30,182.062,36000,300.42405139923096,4.1718485890875331E-002,-0.33260673437328586,2.0765388320776910,100750.92463888889,14.834182134280708,-0.36180785398551979,2.1926675989814530,11.772784529871412,1.2430672598907976E-002,6.9702158379972623E-002,2.2839069332321480,388.79155938975003,0.96630743618985604,0.85844465036765261,5.2941878960302153,28.542928523619977,6.3899337111431045E-002,4.7742449324231183E-002,4.0731126085661815,97.835327884674072,2.6197500588523021E-002,-0.41318471829876652,2.5763239081623346,1.7868825240184827,1.7532282464377099E-002,6.4328766355784564E-002,2.7444098978061136,36.892078290833361,0.18100777133717857,-6.7758790960055437,82.988633336290619
2015-07-01T013000_AIU-1380.ghg,2015-07-01,02:00,182.083,36000,300.09116333346890,0.19111849999864119,0.14213413854106799,1.7357082360462766,100692.72591666666,11.158400696466460,1.3139653281902914,3.3801746295701456,11.777975870768229,1.4694430939860127E-002,-0.34160605520629905,2.3147858561812962,396.96208105426354,4.4638979765838354,-0.18137813322567212,1.7271596402280864,28.715661636590948,0.11743197324957705,-0.89409471235712745,3.1989170392653019,97.665978230370385,7.4677034753035984E-002,0.53100601852756180,2.1611131079165431,1.8004779487782059,2.2388151289561977E-002,-6.5644601766784230E-002,2.4596470495922129,35.758621274741309,0.37160425385679108,0.64914747048250787,2.4524227341190188
2015-07-01T020000_AIU-1380.ghg,2015-07-01,02:30,182.104,36000,299.97593737453889,0.30250249181984762,-0.12723440779821579,3.2237906122633513,100669.76222222223,5.9815146312978760,0.45567968380690271,2.4432351544964801,11.770430086135867,1.3983809074948029E-002,-0.22250387648006548,2.8355555829654739,395.78607232411673,12.110160680876959,1.7655144731857464,5.5864280943644813,27.586146305137277,0.62212860463471975,-4.5289863667793626E-003,1.5260603714445553,97.905730549282524,0.18453429807689872,-0.17437336228625558,1.6860539465138373,1.7928003872663416,7.5686477119827154E-003,-8.0538338815202448E-002,3.0650605475110848,32.709597878119446,0.95773615230875742,-1.2853345837307864,3.8763758930343033
2015-07-01T023000_AIU-1380.ghg,2015-07-01,03:00,182.124,36000,299.81440664333769,0.12725964171358953,-1.3881391600002240,5.2047509517674131,100671.69844444444,7.4440959321002698,0.38780353475494961,2.3737306192019760,11.781416773875556,1.1711638944788062E-002,-2.7335019891023975E-002,1.9404923322199634,397.85080263688826,3.2011623782602032,0.44189792349717349,3.1673591220898589,26.953701211320016,0.23225602048906779,-0.46847089168210115,2.2647420201244688,97.982631272210000,5.1548167175830342E-002,0.18927230100586265,2.0738801268840241,1.8024553387454811,1.5751212362114856E-002,0.59997156434832977,13.727716368552034,35.340437091340277,0.76547140611167364,-36.088676687394916,1474.5056972794227
2015-07-01T030000_AIU-1380.ghg,2015-07-01,03:30,182.145,36000,299.65988326348202,4.1434553825960556E-002,1.0810538255044058,3.6784025449459090,100635.72536111111,6.9639261860689317,1.0637768756731745,3.7483073154438773,11.771190658013026,1.6979897951884104E-002,-0.10441618953543386,2.9680907557233978,399.00144094509506,3.0050497341846643,0.20983441341609557,3.1458317016460877,27.507914740112138,0.21852078258911628,0.10714696511722292,1.9190976142213882,97.770965382681979,9.2377256304932737E-002,0.15082197950094553,1.8764256406864976,1.7943594045672144,9.9961181257805891E-003,-7.6229336507143792E-003,3.0228076455880784,33.236129468322318,0.56267142418241389,-0.16110155978285742,1.8890134290013083
2015-07-01T033000_AIU-1380.ghg,2015-07-01,04:00,182.166,36000,299.48464231024843,0.13042347228815634,-0.20097442458915485,2.1318776345934638,100621.09230555556,6.0203780534625899,-0.52679785828228676,2.0867968805852488,11.779250803497099,1.0503458961888288E-002,-0.23802073042133551,2.7039695360113352,404.62539761437171,7.0562334228383810,0.67280559711509635,2.8575043590438938,27.944214540613952,0.19852031682169349,0.60689470022966785,1.8471385114393231,97.521783851941450,0.13177492088865486,-0.45362993307059185,1.6787023241562762,1.8126584360036584,1.2337895154805696E-002,-5.6857363487108514E-002,3.0895882119666607,30.517218651590813,0.72677271699114221,-0.39569892126214573,1.9094325140658521
2015-07-01T040000_AIU-1380.ghg,2015-07-01,04:30,182.187,36000,299.26061039818660,0.13354576617849628,-7.3590292396810419E-002,1.5658428273083820,100607.10881944445,5.1141143195603549,0.12943735191633507,1.9166821685399651,11.751755849944221,1.9434927209926303E-002,-0.23437839465408039,3.0501525233288054,413.94156448660971,6.3150568359949215,-0.22043302779454105,2.5682958146833479,28.283672765811289,0.11343089744260512,1.2373245486115938,4.9169417952821597,97.205998921076457,6.1120904432838810E-002,7.4330789885303311E-002,2.1115415278923280,1.8303380446583140,0.58456757280562022,23.982780244408339,737.80432832018153,54.062777217861679,6.8798077409936607,-7.0809293064300016,53.199784166915130
