TIMESTAMP,CO2_1_1_1,H2O_1_1_1,CH4_1_1_1,TAU_1_1_1,TAU_SSITC_TEST_1_1_1,H_1_1_1,H_SSITC_TEST_1_1_1,LE_1_1_1,LE_SSITC_TEST_1_1_1,FC_1_1_1,FC_SSITC_TEST_1_1_1,FCH4_1_1_1,FCH4_SSITC_TEST_1_1_1,WD_1_1_1,WS_1_1_1,WS_MAX_1_1_1,U_SIGMA_1_1_1,V_SIGMA_1_1_1,W_SIGMA_1_1_1,USTAR_1_1_1,MO_LENGTH_1_1_1,ZL_1_1_1,FETCH_MAX_1_1_1,FETCH_70_1_1_1,FETCH_80_1_1_1,FETCH_90_1_1_1,PA_1_1_1,RH_1_1_1,TA_1_1_1,VPD_1_1_1,T_SONIC_1_1_1,T_SONIC_SIGMA_1_1_1
[yyyymmddHHMMSS],[mmolCO2 mol-1],[mmolH2O mol-1],[nmolCH4 mol-1],[kg m-1 s-2],[#],[W m-2],[#],[W m-2],[#],[umolCO2 m-2 s-1],[#],[nmolCH4 m-2 s-1],[#],[Decimal degrees],[m s-1],[m s-1],[m s-1],[m s-1],[m s-1],[m s-1],[m],[#],[m],[m],[m],[m],[kPa],[%],[deg C],[hPa],[deg C],[deg C]
20150713133000,381.54776271013736,5.4080985072845147,1801.3224084239218,0.32632816964525685,1,72.140984605085862,1,344.26716385254304,1,-19.411072392748025,1,-8.3695311466587121,1,138.22317022441399,2.8934260560098757,6.4314508713531264,1.1452147724971360,0.85916537915327829,0.61386139248009719,0.53371121960771462,-184.09496415231067,-0.15019422246185843,225.77509093824412,412.78887350713052,494.00285383867140,618.43295249486516,100.25493188547486,12.036083333333334,31.091270192748311,39.635668877249529,32.746445435841849,0.30522142476329545
20150713140000,381.83039252437123,5.4178279774171347,1800.7102699741574,0.19495752526762375,1,58.221930990834522,0,225.60479365733573,0,-12.307434937079487,0,-14.554917365192146,0,132.98567513127517,3.8943732900064632,7.0031598211427646,0.89021009825205821,0.90332901973586432,0.56884614696837621,0.41267523752223034,-105.39952764175078,-0.26233514151962201,195.33410963753497,357.13305103640266,427.39704903661175,535.05038861500873,100.18838829608940,12.035926666666667,31.111418593422627,39.681207571704725,32.933746541764947,0.26962192660907447
20150713143000,381.63608135332299,5.2762866956362195,1794.9651906524275,0.28756286792998348,1,18.483609251500226,0,249.50867573652599,1,-11.510517653294432,1,-26.509237174375514,1,130.84348665657652,3.4587445678204718,7.2930927829764043,1.2759459890379206,0.89068919733719176,0.50434581859580885,0.50094084729298183,-593.56264809811796,-4.6583119892391479E-002,251.15026060175620,459.18277664730715,549.52450672926523,687.93947347488040,100.12713628491620,12.036066666666667,30.636051131093950,38.620395434062083,32.646544411977118,0.14391192812386361
20150713150000,382.08871092431195,5.4598075178648600,1791.3021290353995,0.37818572487938557,1,172.88491837700968,0,451.00496806424314,0,-18.766392025719902,0,-7.4247693750542920,0,132.57814766847235,3.9956644644275161,7.3147652707943420,1.1657387424888344,0.89262221630872107,0.69502038353005779,0.57516357789398065,-96.032508503105007,-0.28792333378551699,217.03125606434418,396.80235465454024,474.87107378600751,594.48223412853929,100.09042736033520,12.035963333333333,31.229880102573134,39.949435773448563,32.793637797037718,0.39579948469717269
20150713153000,379.79996270628664,5.3335302172696810,1782.1434758696771,0.16698838258149137,0,50.744235620279611,0,189.92830867108319,0,-7.7986476618939466,0,-9.6625522572462366,0,118.37545043335481,3.7053850374362129,7.0914051543667602,1.0064759380705655,0.97586150046707698,0.55474750389682881,0.38197185051186461,-95.810679123529383,-0.28858995941726562,187.34237321539419,342.52160802312653,409.91088356433710,513.15978442760024,100.06455238826814,12.035673333333333,30.814771198294011,39.016444207071423,32.769424360063283,0.28245510461776718
20150713160000,378.14062188169322,5.2436101845186567,1775.1210634803949,0.22435189003987210,1,43.676123447403107,1,234.43427394462276,1,-7.6658385957313060,1,-29.300549711092888,1,131.81703961812741,4.1118298814898884,7.3108713385338024,0.90601868639148586,0.92984435872039362,0.58429865293311489,0.44263250937210036,-173.14671438171638,-0.15969116190702451,202.21527301932923,369.71401233282091,442.45324648607408,553.89896118835156,100.01046240278022,12.035833333333333,30.507237404764624,38.337336814133273,32.611712423112692,0.21106298089720030
20150713163000,377.30904824080756,5.7978347965585471,-9999000.0000000000,0.28821256984043248,1,77.478342023466737,1,213.11423857994376,1,-6.2744008939790277,1,-9999000.0000000000,-9999.,126.32508450416675,3.9532780186752285,8.6286611149726689,1.1904071839317365,1.3163794943421192,0.60317870968190557,0.50046571898925263,-142.07296647623130,-0.19461830554953485,217.48528618859714,397.63246652715583,475.86450568399772,595.72589297990555,100.97685067201114,12.401294280335147,31.885918082377430,41.289047800595071,32.447276044633668,0.37299201060800624
20150713170000,381.88437246205581,4.6762644009855494,1793.9784055538044,0.14044278961663512,0,57.202592458817875,0,130.81597231743962,0,1.2487216176554603,0,-47.687361812617361,0,123.23217407089264,2.6953695009602261,8.4625040287904731,1.3886445097421263,1.5847275883220309,0.54173675040953484,0.34906049719729210,-64.815414898997091,-0.42659605038535109,177.65487920842037,324.80977931063308,388.71434825965588,486.62423749851996,99.987778786084490,12.036373333333334,28.513973760379599,34.179832921098146,30.703603609296920,0.62037554953629781
20150713173000,380.30918746288154,4.4649415940512309,1809.7754663086860,0.13915221819270726,1,-2.8003628572771855,2,71.769858970270278,1,3.0377628706676476,1,4.3122823971112423,2,104.16114567120857,2.4657597920494472,5.6672728981404088,0.84493632147140019,0.68801566476389542,0.43520414394706908,0.34695897981207785,1300.2528578596905,2.1265094579768034E-002,210.64701248704154,385.12992124517569,460.90215217608829,576.99480188545976,100.00094983905814,12.037143333333333,27.720459588759297,32.637153918840262,30.060906834072455,0.21621499674101380
20150713180000,382.24928888618922,4.4436239422174957,1790.4991955358669,0.10951574618920243,1,-2.2592631797933103,2,59.119345688830670,1,9.1383431189619042,1,5.6676999846162257,1,115.77954134422912,2.6775571492959802,6.7813473012556296,0.80434559928091187,0.87162152926445158,0.39328835131073819,0.30771940387825736,1124.5709204036832,2.4587155419308355E-002,207.51154086283279,379.39727910873768,454.04164367600322,568.40625934090747,100.02797159217877,12.037353333333334,27.642814300366524,32.489461939863766,30.352915349324576,0.16799323366009866
