filename,date,time,DOY,latitude,longitude,altitude,canopy_height,displacement_height,roughness_length,file_length,acquisition_frequency,master_sonic_manufacturer,master_sonic_model,master_sonic_height,master_sonic_wformat,master_sonic_wref,master_sonic_north_offset,master_sonic_hpath_length,master_sonic_vpath_length,master_sonic_tau,co2_irga_manufacturer,co2_irga_model,co2_measure_type,co2_irga_northward_separation,co2_irga_eastward_separation,co2_irga_vertical_separation,co2_irga_tube_length,co2_irga_tube_diameter,co2_irga_tube_flowrate,co2_irga_kw,co2_irga_ko,co2_irga_hpath_length,co2_irga_vpath_length,co2_irga_tau,h2o_irga_manufacturer,h2o_irga_model,h2o_measure_type,h2o_irga_northward_separation,h2o_irga_eastward_separation,h2o_irga_vertical_separation,h2o_irga_tube_length,h2o_irga_tube_diameter,h2o_irga_tube_flowrate,h2o_irga_kw,h2o_irga_ko,h2o_irga_hpath_length,h2o_irga_vpath_length,h2o_irga_tau,ch4_irga_manufacturer,ch4_irga_model,ch4_measure_type,ch4_irga_northward_separation,ch4_irga_eastward_separation,ch4_irga_vertical_separation,ch4_irga_tube_length,ch4_irga_tube_diameter,ch4_irga_tube_flowrate,ch4_irga_kw,ch4_irga_ko,ch4_irga_hpath_length,ch4_irga_vpath_length,ch4_irga_tau
2015-07-06T000000_AIU-1380.ghg,2015-07-06,00:30,187.020,3.4383566380000001,103.38994599999999,38.200000000000003,6.0000000000000000,4.0200000000000005,0.89999999999999991,30.000000000000000,20.000000000000000,csi,csat3_1,31.670000000000002,uvw,spar,-168.00000000000000,5.8000000000000007,11.500000000000000,1.6666666666666666E-002,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7700_2,molar_density,-44.000000000000000,-19.500000000000000,4.0000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,6.3499999999999996,50.000000000000000,0.10000000000000001
2015-07-06T003000_AIU-1380.ghg,2015-07-06,01:00,187.041,3.4383199210000002,103.38993840000001,28.300000000000001,6.0000000000000000,4.0200000000000005,0.89999999999999991,30.000000000000000,20.000000000000000,csi,csat3_1,31.670000000000002,uvw,spar,-168.00000000000000,5.8000000000000007,11.500000000000000,1.6666666666666666E-002,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7700_2,molar_density,-44.000000000000000,-19.500000000000000,4.0000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,6.3499999999999996,50.000000000000000,0.10000000000000001
2015-07-06T010000_AIU-1380.ghg,2015-07-06,01:30,187.062,3.4383032320000000,103.38997650000000,10.900000000000000,6.0000000000000000,4.0200000000000005,0.89999999999999991,30.000000000000000,20.000000000000000,csi,csat3_1,31.670000000000002,uvw,spar,-168.00000000000000,5.8000000000000007,11.500000000000000,1.6666666666666666E-002,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7700_2,molar_density,-44.000000000000000,-19.500000000000000,4.0000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,6.3499999999999996,50.000000000000000,0.10000000000000001
2015-07-06T013000_AIU-1380.ghg,2015-07-06,02:00,187.083,3.4383015630000000,103.38995360000000,14.699999999999999,6.0000000000000000,4.0200000000000005,0.89999999999999991,30.000000000000000,20.000000000000000,csi,csat3_1,31.670000000000002,uvw,spar,-168.00000000000000,5.8000000000000007,11.500000000000000,1.6666666666666666E-002,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7700_2,molar_density,-44.000000000000000,-19.500000000000000,4.0000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,6.3499999999999996,50.000000000000000,0.10000000000000001
2015-07-06T020000_AIU-1380.ghg,2015-07-06,02:30,187.104,3.4383082389999999,103.38994599999999,17.100000000000001,6.0000000000000000,4.0200000000000005,0.89999999999999991,30.000000000000000,20.000000000000000,csi,csat3_1,31.670000000000002,uvw,spar,-168.00000000000000,5.8000000000000007,11.500000000000000,1.6666666666666666E-002,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7700_2,molar_density,-44.000000000000000,-19.500000000000000,4.0000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,6.3499999999999996,50.000000000000000,0.10000000000000001
2015-07-06T023000_AIU-1380.ghg,2015-07-06,03:00,187.124,3.4383065700000000,103.38989260000000,21.100000000000001,6.0000000000000000,4.0200000000000005,0.89999999999999991,30.000000000000000,20.000000000000000,csi,csat3_1,31.670000000000002,uvw,spar,-168.00000000000000,5.8000000000000007,11.500000000000000,1.6666666666666666E-002,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7700_2,molar_density,-44.000000000000000,-19.500000000000000,4.0000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,6.3499999999999996,50.000000000000000,0.10000000000000001
2015-07-06T030000_AIU-1380.ghg,2015-07-06,03:30,187.145,3.4383199210000002,103.38988490000000,21.600000000000001,6.0000000000000000,4.0200000000000005,0.89999999999999991,30.000000000000000,20.000000000000000,csi,csat3_1,31.670000000000002,uvw,spar,-168.00000000000000,5.8000000000000007,11.500000000000000,1.6666666666666666E-002,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7700_2,molar_density,-44.000000000000000,-19.500000000000000,4.0000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,6.3499999999999996,50.000000000000000,0.10000000000000001
2015-07-06T033000_AIU-1380.ghg,2015-07-06,04:00,187.166,3.4383182529999998,103.38988490000000,25.000000000000000,6.0000000000000000,4.0200000000000005,0.89999999999999991,30.000000000000000,20.000000000000000,csi,csat3_1,31.670000000000002,uvw,spar,-168.00000000000000,5.8000000000000007,11.500000000000000,1.6666666666666666E-002,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7700_2,molar_density,-44.000000000000000,-19.500000000000000,4.0000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,6.3499999999999996,50.000000000000000,0.10000000000000001
2015-07-06T040000_AIU-1380.ghg,2015-07-06,04:30,187.187,3.4383149149999999,103.38992310000000,27.100000000000001,6.0000000000000000,4.0200000000000005,0.89999999999999991,30.000000000000000,20.000000000000000,csi,csat3_1,31.670000000000002,uvw,spar,-168.00000000000000,5.8000000000000007,11.500000000000000,1.6666666666666666E-002,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7700_2,molar_density,-44.000000000000000,-19.500000000000000,4.0000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,6.3499999999999996,50.000000000000000,0.10000000000000001
2015-07-06T043000_AIU-1380.ghg,2015-07-06,05:00,187.208,3.4383282660000001,103.38992310000000,30.899999999999999,6.0000000000000000,4.0200000000000005,0.89999999999999991,30.000000000000000,20.000000000000000,csi,csat3_1,31.670000000000002,uvw,spar,-168.00000000000000,5.8000000000000007,11.500000000000000,1.6666666666666666E-002,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7700_2,molar_density,-44.000000000000000,-19.500000000000000,4.0000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,6.3499999999999996,50.000000000000000,0.10000000000000001
2015-07-06T050000_AIU-1380.ghg,2015-07-06,05:30,187.229,3.4383032320000000,103.38986970000001,24.199999999999999,6.0000000000000000,4.0200000000000005,0.89999999999999991,30.000000000000000,20.000000000000000,csi,csat3_1,31.670000000000002,uvw,spar,-168.00000000000000,5.8000000000000007,11.500000000000000,1.6666666666666666E-002,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7700_2,molar_density,-44.000000000000000,-19.500000000000000,4.0000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,6.3499999999999996,50.000000000000000,0.10000000000000001
2015-07-06T053000_AIU-1380.ghg,2015-07-06,06:00,187.249,3.4383099079999999,103.38989260000000,26.199999999999999,6.0000000000000000,4.0200000000000005,0.89999999999999991,30.000000000000000,20.000000000000000,csi,csat3_1,31.670000000000002,uvw,spar,-168.00000000000000,5.8000000000000007,11.500000000000000,1.6666666666666666E-002,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7700_2,molar_density,-44.000000000000000,-19.500000000000000,4.0000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,6.3499999999999996,50.000000000000000,0.10000000000000001
2015-07-06T060000_AIU-1380.ghg,2015-07-06,06:30,187.270,3.4383032320000000,103.38987729999999,22.699999999999999,6.0000000000000000,4.0200000000000005,0.89999999999999991,30.000000000000000,20.000000000000000,csi,csat3_1,31.670000000000002,uvw,spar,-168.00000000000000,5.8000000000000007,11.500000000000000,1.6666666666666666E-002,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7700_2,molar_density,-44.000000000000000,-19.500000000000000,4.0000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,6.3499999999999996,50.000000000000000,0.10000000000000001
2015-07-06T063000_AIU-1380.ghg,2015-07-06,07:00,187.291,3.4382915500000002,103.38988490000000,22.899999999999999,6.0000000000000000,4.0200000000000005,0.89999999999999991,30.000000000000000,20.000000000000000,csi,csat3_1,31.670000000000002,uvw,spar,-168.00000000000000,5.8000000000000007,11.500000000000000,1.6666666666666666E-002,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7700_2,molar_density,-44.000000000000000,-19.500000000000000,4.0000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,6.3499999999999996,50.000000000000000,0.10000000000000001
2015-07-06T070000_AIU-1380.ghg,2015-07-06,07:30,187.312,3.4382965560000001,103.38990780000000,43.399999999999999,6.0000000000000000,4.0200000000000005,0.89999999999999991,30.000000000000000,20.000000000000000,csi,csat3_1,31.670000000000002,uvw,spar,-168.00000000000000,5.8000000000000007,11.500000000000000,1.6666666666666666E-002,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7700_2,molar_density,-44.000000000000000,-19.500000000000000,4.0000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,6.3499999999999996,50.000000000000000,0.10000000000000001
2015-07-06T073000_AIU-1380.ghg,2015-07-06,08:00,187.333,3.4383082389999999,103.38992310000000,32.500000000000000,6.0000000000000000,4.0200000000000005,0.89999999999999991,30.000000000000000,20.000000000000000,csi,csat3_1,31.670000000000002,uvw,spar,-168.00000000000000,5.8000000000000007,11.500000000000000,1.6666666666666666E-002,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7700_2,molar_density,-44.000000000000000,-19.500000000000000,4.0000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,6.3499999999999996,50.000000000000000,0.10000000000000001
2015-07-06T080000_AIU-1380.ghg,2015-07-06,08:30,187.354,3.4382982250000000,103.38992310000000,23.300000000000001,6.0000000000000000,4.0200000000000005,0.89999999999999991,30.000000000000000,20.000000000000000,csi,csat3_1,31.670000000000002,uvw,spar,-168.00000000000000,5.8000000000000007,11.500000000000000,1.6666666666666666E-002,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7700_2,molar_density,-44.000000000000000,-19.500000000000000,4.0000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,6.3499999999999996,50.000000000000000,0.10000000000000001
2015-07-06T083000_AIU-1380.ghg,2015-07-06,09:00,187.374,3.4382834430000000,103.38995360000000,25.600000000000001,6.0000000000000000,4.0200000000000005,0.89999999999999991,30.000000000000000,20.000000000000000,csi,csat3_1,31.670000000000002,uvw,spar,-168.00000000000000,5.8000000000000007,11.500000000000000,1.6666666666666666E-002,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7700_2,molar_density,-44.000000000000000,-19.500000000000000,4.0000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,6.3499999999999996,50.000000000000000,0.10000000000000001
2015-07-06T090000_AIU-1380.ghg,2015-07-06,09:30,187.395,3.4383149149999999,103.38990020000000,27.800000000000001,6.0000000000000000,4.0200000000000005,0.89999999999999991,30.000000000000000,20.000000000000000,csi,csat3_1,31.670000000000002,uvw,spar,-168.00000000000000,5.8000000000000007,11.500000000000000,1.6666666666666666E-002,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7700_2,molar_density,-44.000000000000000,-19.500000000000000,4.0000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,6.3499999999999996,50.000000000000000,0.10000000000000001
2015-07-06T093000_AIU-1380.ghg,2015-07-06,10:00,187.416,3.4383366110000000,103.38990780000000,27.899999999999999,6.0000000000000000,4.0200000000000005,0.89999999999999991,30.000000000000000,20.000000000000000,csi,csat3_1,31.670000000000002,uvw,spar,-168.00000000000000,5.8000000000000007,11.500000000000000,1.6666666666666666E-002,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7700_2,molar_density,-44.000000000000000,-19.500000000000000,4.0000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,6.3499999999999996,50.000000000000000,0.10000000000000001
2015-07-06T100000_AIU-1380.ghg,2015-07-06,10:30,187.437,3.4383432869999999,103.38989260000000,31.399999999999999,6.0000000000000000,4.0200000000000005,0.89999999999999991,30.000000000000000,20.000000000000000,csi,csat3_1,31.670000000000002,uvw,spar,-168.00000000000000,5.8000000000000007,11.500000000000000,1.6666666666666666E-002,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7700_2,molar_density,-44.000000000000000,-19.500000000000000,4.0000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,6.3499999999999996,50.000000000000000,0.10000000000000001
2015-07-06T103000_AIU-1380.ghg,2015-07-06,11:00,187.458,3.4383382800000000,103.38990020000000,23.600000000000001,6.0000000000000000,4.0200000000000005,0.89999999999999991,30.000000000000000,20.000000000000000,csi,csat3_1,31.670000000000002,uvw,spar,-168.00000000000000,5.8000000000000007,11.500000000000000,1.6666666666666666E-002,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7700_2,molar_density,-44.000000000000000,-19.500000000000000,4.0000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,6.3499999999999996,50.000000000000000,0.10000000000000001
2015-07-06T110000_AIU-1380.ghg,2015-07-06,11:30,187.479,3.4383683199999999,103.38993840000001,39.799999999999997,6.0000000000000000,4.0200000000000005,0.89999999999999991,30.000000000000000,20.000000000000000,csi,csat3_1,31.670000000000002,uvw,spar,-168.00000000000000,5.8000000000000007,11.500000000000000,1.6666666666666666E-002,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7700_2,molar_density,-44.000000000000000,-19.500000000000000,4.0000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,6.3499999999999996,50.000000000000000,0.10000000000000001
2015-07-06T113000_AIU-1380.ghg,2015-07-06,12:00,187.499,3.4382982250000000,103.38990780000000,36.700000000000003,6.0000000000000000,4.0200000000000005,0.89999999999999991,30.000000000000000,20.000000000000000,csi,csat3_1,31.670000000000002,uvw,spar,-168.00000000000000,5.8000000000000007,11.500000000000000,1.6666666666666666E-002,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7700_2,molar_density,-44.000000000000000,-19.500000000000000,4.0000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,6.3499999999999996,50.000000000000000,0.10000000000000001
2015-07-06T120000_AIU-1380.ghg,2015-07-06,12:30,187.520,3.4382634159999999,103.38989260000000,27.800000000000001,6.0000000000000000,4.0200000000000005,0.89999999999999991,30.000000000000000,20.000000000000000,csi,csat3_1,31.670000000000002,uvw,spar,-168.00000000000000,5.8000000000000007,11.500000000000000,1.6666666666666666E-002,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7700_2,molar_density,-44.000000000000000,-19.500000000000000,4.0000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,6.3499999999999996,50.000000000000000,0.10000000000000001
2015-07-06T123000_AIU-1380.ghg,2015-07-06,13:00,187.541,3.4383032320000000,103.38990780000000,30.500000000000000,6.0000000000000000,4.0200000000000005,0.89999999999999991,30.000000000000000,20.000000000000000,csi,csat3_1,31.670000000000002,uvw,spar,-168.00000000000000,5.8000000000000007,11.500000000000000,1.6666666666666666E-002,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7500a_1,molar_density,-21.000000000000000,10.000000000000000,-2.5000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,0.94999999999999996,12.699999999999999,0.10000000000000001,licor,li7700_2,molar_density,-44.000000000000000,-19.500000000000000,4.0000000000000000,-999900.00000000000,-9999000.0000000000,-599940000.00000000,-9999.0000000000000,-9999.0000000000000,6.3499999999999996,50.000000000000000,0.10000000000000001
