date,time,DOY,LOGGERPWR_1_1_1,LOGGERTEMP_1_1_1,RH_1_1_1,LWIN_1_1_1,LWOUT_1_1_1,PA_1_1_1,PPFD_1_1_1,PPFD_2_1_1,PPFD_3_1_1,P_RAIN_1_1_1,RG_1_1_1,RH_2_1_1,RH_3_1_1,RH_4_1_1,RH_5_1_1,RH_6_1_1,RN_1_1_1,SHF_1_1_1,SHF1SENS_1_1_1,SHF_2_1_1,SHF2SENS_1_1_1,SHF_2_1_1,SHF3SENS_1_1_1,SWC_1_1_1,SWC_2_1_1,SWC_3_1_1,SWIN_1_1_1,SWOUT_1_1_1,TA_1_1_1,TA_2_1_1,TA_3_1_1,TA_4_1_1,TA_5_1_1,TS_1_1_1,TS_2_1_1,TS_3_1_1,WD_1_1_1,WS_1_1_1
[yyyy-mm-dd],[HH:MM],[ddd.ddd],[OTHER],[C],[%],[W/m^2],[W/m^2],[Pa],[µmol/m^2/s],[µmol/m^2/s],[µmol/m^2/s],[m],[W/m^2],[%],[%],[%],[%],[%],[W/m^2],[W/m^2],[OTHER],[W/m^2],[OTHER],[W/m^2],[OTHER],[m^3/m^3],[m^3/m^3],[m^3/m^3],[W/m^2],[W/m^2],[K],[K],[K],[K],[K],[K],[K],[K],[Degrees_past_North],[m/s]
2015-07-05,12:00,186.499,-9999.0,32.259999999999998,12.036733333333332,428.22796666666665,492.03230000000002,102914.13333333333,1009.3353666666667,729.32463333333340,1789.4196666666667,0.0000000000000000,803.22929999999997,65.864379999999997,67.139020000000002,71.176396666666662,70.980009999999993,70.596206666666660,656.21053333333339,7.3105506666666669,61.229999999999997,7.6177916666666663,63.880000000000003,1.7322221000000002E-002,63.060000000000002,0.30388616666666668,0.49326390000000003,0.31750000000000000,858.02980000000002,138.01509999999999,305.34842000000003,304.72544666666670,300.23049666666668,300.25409000000002,299.87613000000005,302.52833333333336,301.31722000000002,302.24666666666667,45.004301829355789,4.7790576666666666
2015-07-05,12:30,186.520,-9999.0,33.176666666666669,12.036633333333333,435.85210000000001,495.79663333333332,102879.00000000000,467.15636666666666,537.88969999999995,1885.4389666666666,0.0000000000000000,856.50263333333339,62.509140000000002,63.466803333333338,71.465396666666663,71.431176666666673,70.977306666666664,682.32013333333339,6.1838276666666667,61.229999999999997,6.6136749999999997,63.880000000000003,0.47903556666666675,63.060000000000002,0.30200833333333332,0.49280823333333335,0.31723603333333333,900.83626666666669,158.57151999999999,304.61127366666670,304.10056700000001,297.50348666666667,297.67421000000002,297.19875333333334,302.58583333333337,301.44611000000003,302.33666666666670,62.593156635115072,5.4990203333333332
2015-07-05,13:00,186.541,-9999.0,33.859999999999999,12.035946666666666,443.66333333333336,497.43660000000000,102827.36666666667,501.88403333333332,595.96823333333339,1630.7177999999999,0.0000000000000000,744.22540000000004,61.333610000000000,62.538593333333331,71.662266666666667,71.770949999999999,71.400466666666674,578.82213333333334,6.2836236666666663,61.229999999999997,5.8888499999999997,63.880000000000003,0.96562959999999998,63.060000000000002,0.30172773333333336,0.49293603333333336,0.31704166666666667,775.01816666666673,142.42299333333332,305.02942733333339,304.46899133333335,296.53487000000001,296.68414333333334,296.35210000000001,302.67750000000001,301.49916666666667,302.36583333333334,52.947882810262186,4.1783600000000005
2015-07-05,13:30,186.562,-9999.0,34.616666666666667,12.035593333333333,446.21843333333334,498.58053333333334,102780.46666666666,687.75233333333335,701.29143333333332,1535.7801666666667,0.0000000000000000,699.07463333333340,61.298549999999999,62.664826666666670,71.900009999999995,71.714543333333339,71.477599999999995,536.20799999999997,7.1756153333333330,61.229999999999997,6.2454590000000003,63.880000000000003,1.2565363333333333,63.060000000000002,0.30169173333333332,0.49294726666666666,0.31706386666666664,724.29396666666662,135.72379333333333,306.37491666666671,305.68057333333337,296.08100666666672,296.06897333333336,295.64315000000005,302.80416666666667,301.67750000000001,302.42833333333334,53.860643931899794,3.9552473333333333
2015-07-05,14:00,186.583,-9999.0,35.420000000000002,12.035513333333334,442.21760000000000,503.96749999999997,102732.83333333333,987.31353333333334,1705.8263333333334,1920.0416666666667,0.0000000000000000,876.44086666666669,59.462433333333337,61.468313333333334,72.541073333333330,72.266783333333336,72.023849999999996,696.19923333333338,7.8637996666666670,61.229999999999997,7.9027886666666669,63.880000000000003,1.5779920000000001,63.060000000000002,0.30299716666666665,0.49368889999999999,0.31710823333333332,903.67366666666669,145.72452333333334,307.11879333333337,306.24243333333334,295.00669333333337,295.09137666666669,294.61260333333337,302.87500000000000,301.82833333333338,302.54583333333335,57.596785317041594,3.2294073333333335
2015-07-05,14:30,186.604,-9999.0,36.533333333333331,12.036030000000000,443.63389999999998,504.90163333333334,102704.06666666667,1469.9583000000000,1592.7712333333334,1810.6086333333333,0.0000000000000000,823.27203333333330,57.571060000000003,59.268599999999999,72.939413333333334,72.501106666666672,72.314886666666666,649.36940000000004,9.6339459999999999,61.229999999999997,13.844596666666668,63.880000000000003,1.9358786666666667,63.060000000000002,0.30319166666666669,0.49333330000000003,0.31705843333333333,842.49186666666662,131.85458666666668,306.14171366666670,305.43732233333333,293.56706666666668,293.40287333333333,293.16209333333336,302.97083333333336,302.00333333333333,302.62083333333334,61.849807609663451,3.7255106666666666
2015-07-05,15:00,186.624,-9999.0,37.299999999999997,12.035620000000000,454.38896666666665,497.34676666666667,102655.16666666667,716.50760000000002,799.67686666666668,922.72286666666673,0.0000000000000000,408.96796666666665,58.081846666666664,59.853949999999998,72.631056666666666,72.503933333333336,72.403059999999996,312.07460000000003,9.3089356666666667,61.229999999999997,19.943410000000000,63.880000000000003,2.3605333333333332,63.060000000000002,0.30317506666666666,0.49291666666666667,0.31679996666666665,421.73283333333330,66.700386666666660,307.00981333333334,306.25935000000004,293.03624000000002,292.07706666666667,291.59600666666671,303.21083333333337,302.07500000000005,302.65416666666670,53.265366772075545,3.3947306666666668
2015-07-05,15:30,186.645,-9999.0,36.969999999999999,12.036063333333333,459.68439999999998,487.44253333333336,102607.73333333334,367.95920000000001,429.50479999999999,487.17136666666664,0.0000000000000000,214.94776666666667,62.552073333333333,63.247466666666668,71.497726666666665,71.644513333333336,71.768730000000005,151.95303333333334,6.8154669999999999,61.229999999999997,18.019220000000001,63.880000000000003,2.7775240000000001,63.060000000000002,0.30293059999999999,0.49270553333333333,0.31643886666666665,215.34459999999999,35.633396666666670,304.49373166666669,304.05672633333336,296.68170000000003,295.55469333333338,294.93976666666669,303.36833333333334,302.43083333333334,302.67416666666668,46.584083467368117,3.9794739999999997
2015-07-05,16:00,186.666,-9999.0,36.293333333333337,12.035653333333332,454.45290000000000,486.49573333333331,102584.89999999999,746.25490000000002,814.26733333333334,954.99159999999995,0.0000000000000000,432.53260000000000,66.804616666666661,67.746306666666669,71.332646666666662,71.212819999999994,71.245769999999993,322.71016666666662,4.9800183333333337,61.229999999999997,13.191073333333334,63.880000000000003,2.9901126666666666,63.060000000000002,0.30103323333333332,0.49224443333333334,0.31569726666666664,427.67293333333333,72.919856666666661,304.77879833333338,303.98520000000002,301.60738666666668,300.90154666666672,300.30330333333336,303.29916666666668,302.66166666666669,302.70500000000004,40.369482641537964,1.7470248333333334
2015-07-05,16:30,186.687,-9999.0,36.226666666666667,12.035090000000000,437.05156666666664,490.76696666666669,102541.10000000001,1004.8314000000000,1053.5782999999999,1276.7681666666667,0.0000000000000000,573.47146666666663,63.509726666666666,64.075756666666663,72.131969999999995,71.900300000000001,71.864419999999996,421.85553333333331,6.7728673333333331,61.229999999999997,10.607866666666666,63.880000000000003,2.9529493333333332,63.060000000000002,0.30013329999999999,0.49200283333333333,0.31544176666666668,571.65543333333335,96.084296666666660,306.47115000000002,304.95319066666667,297.54227666666668,296.84391666666670,296.26795000000004,303.39166666666671,302.85000000000002,302.77833333333336,51.899201165079269,2.4630627999999999
