date,time,DOY,Ta_1_1_1,Ta_2_1_1,Ta_3_1_1,Ta_4_1_1,Ta_5_1_1,RH_1_1_1,RH_2_1_1,RH_3_1_1,RH_4_1_1,RH_5_1_1,Rg_1_1_1,Rn_1_1_1,LWin_1_1_1,LWout_1_1_1,SWin_1_1_1,SWout_1_1_1,PPFD_1_1_1,PPFD_2_1_1,PPFD_3_1_1,Prain_1_1_1,WS_1_1_1,WD_1_1_1,SWC_1_1_1,SWC_2_1_1,SWC_3_1_1,SHF_1_1_1,SHF_2_1_1,SHF_3_1_1,Ts_1_1_1,Ts_2_1_1,Ts_3_1_1,LOGGERTEMP,LOGGERVIN,SHFSENS1,SHFSENS2,SHFSENS3
[yyyy-mm-dd],[HH:MM],[ddd.ddd],[K],[K],[K],[K],[K],[%],[%],[%],[%],[%],[W+1m-2],[W+1m-2],[W+1m-2],[W+1m-2],[W+1m-2],[W+1m-2],[µmol+1m-2s-1],[µmol+1m-2s-1],[µmol+1m-2s-1],[m],[m+1s-1],[deg],[m+3m-3],[m+3m-3],[m+3m-3],[W+1m-2],[W+1m-2],[W+1m-2],[K],[K],[K],[C],[V],[OTHER],[OTHER],[OTHER]
2014-12-02,06:00,336.249,296.61986000000002,296.65729666666670,296.71707000000004,297.37968333333339,296.65663000000001,99.999773333333323,99.502199999999988,99.407353333333333,98.106303333333344,98.673050000000003,-1.9866033333333327E-003,-22.481226666666668,420.11350000000010,439.08816666666661,-7.1088560000000003,-3.6023766666666668,-3.8012973333333311,-1.4821083333333338,11.301200000000000,0.0000000000000000,0.76385879666666667,261.77743333333336,0.21993983333333331,0.18546876666666670,0.13604296666666668,-7.0702900000000000,-13.470276666666669,-9.2968676666666674,314.84376666666668,-9999.0,298.62964666666664,25.500000000000000,14.285100000000000,59.650100000000016,48.994099999999968,62.569999999999979
2014-12-02,06:30,336.270,296.67518000000001,296.67918999999995,296.72652666666676,297.41131666666666,296.70342666666670,99.999900000000011,99.532753333333346,99.409789999999958,98.313990000000018,98.724320000000006,-4.6354200000000012E-003,-25.514430000000001,416.75710000000009,439.23959999999994,-6.8127356666666659,-3.7807066666666671,-3.8595736666666642,-1.4940283333333337,11.919706666666672,0.0000000000000000,0.89385863333333337,292.82843333333341,0.21966599999999997,0.18535020000000005,0.13599523333333333,-5.1987733999999994,-11.058895333333334,-8.3019233333333329,314.91390666666672,-9999.0,298.60495666666668,25.500000000000000,14.271053333333331,59.672716666666659,48.966653333333333,62.569999999999979
2014-12-02,07:00,336.291,296.57687666666664,296.60455000000007,296.65041666666673,297.34767000000005,296.63605999999999,100.00000000000000,99.562599999999975,99.436573333333328,98.281339999999986,98.740926666666653,1.0575371266666667,-27.795263333333335,413.75920000000019,438.70546666666667,-5.4178672666666658,-2.5687456666666666,-1.3006537333333330,0.10066219999999995,11.507813333333337,0.0000000000000000,0.37662266999999999,190.89850666666669,0.21944226666666664,0.18531243333333330,0.13597293333333335,-6.6352756666666677,-13.486873333333333,-9.3443873333333336,315.01452000000000,-9999.0,298.58156333333329,25.500000000000000,14.287320000000001,59.679599999999986,48.958300000000001,62.569999999999979
2014-12-02,07:30,336.312,296.56921000000006,296.54644333333340,296.59494666666671,297.28953000000001,296.56839000000002,100.00000000000000,99.583563333333331,99.432043333333368,98.130813333333350,98.745726666666684,18.040373999999996,-11.223118599999999,411.57046666666668,438.91203333333334,17.127181033333333,1.0086428866666666,32.187870666666662,22.552182333333331,16.249189999999995,0.0000000000000000,0.52894157666666664,263.59906666666660,0.21920803333333333,0.18525300000000000,0.13592849999999998,-7.0312906666666679,-13.542333333333334,-9.5149913333333327,315.06685666666669,-9999.0,298.55820333333338,25.480000000000000,14.287313333333335,59.679599999999986,48.958300000000001,62.569999999999979
2014-12-02,08:00,336.333,296.69614999999999,296.75152666666668,296.84070333333329,297.54143666666670,296.78849666666667,100.00000000000000,99.612150000000057,99.436103333333349,98.138636666666670,98.773569999999992,51.220013333333320,29.268651666666667,414.88593333333330,440.83380000000011,61.278156666666675,6.0615076666666665,100.68543999999999,70.988953333333313,26.424649999999996,0.0000000000000000,1.1450582000000000,282.81993333333332,0.21896309999999994,0.18528539999999996,0.13589573333333332,-6.9557266666666671,-10.758310999999999,-9.0092110000000005,315.12707000000006,-9999.0,298.53567666666663,25.459999999999997,14.286176666666670,59.679599999999986,48.958300000000001,62.569999999999979
2014-12-02,08:30,336.354,297.18346666666673,297.25853333333339,297.39458333333334,298.01648333333338,297.20018333333343,100.00000000000000,99.579446666666669,99.396663333333336,98.269963333333351,98.761033333333344,120.48121999999998,110.30588333333331,430.91010000000000,446.14800000000014,145.17033333333333,19.626496666666664,218.40389999999999,157.85199999999998,23.336133333333333,0.0000000000000000,0.40632534000000003,261.15519999999998,0.21869479999999999,0.18545869999999998,0.13591726666666662,-6.2203980000000012,-4.2191121666666662,-7.2281343333333332,315.20280333333335,-9999.0,298.52390999999994,25.500000000000000,14.540783333333334,59.679599999999986,48.958300000000001,62.569999999999979
2014-12-02,09:00,336.374,297.58897666666678,297.73655000000002,297.90137666666669,298.67486333333329,297.82933333333335,100.00000000000000,99.522946666666698,99.307330000000007,97.642093333333335,98.600816666666660,154.18446999999998,147.70452666666668,436.10433333333339,449.74759999999998,187.00706666666665,25.659043333333333,285.16110000000003,184.32326666666668,37.462293333333342,0.0000000000000000,1.2197562666666670,273.71189999999996,0.21844800000000006,0.18561143333333338,0.13592583333333336,-4.5257103333333335,3.9538699999999993,-3.8517163333333335,315.36887666666667,-9999.0,298.53641999999996,25.669999999999984,14.551776666666667,59.679599999999986,48.958300000000001,62.569999999999979
2014-12-02,09:30,336.395,297.90382000000005,298.01350000000008,298.28602666666677,299.23497666666668,298.26855333333339,99.844830000000016,99.105953333333346,98.350190000000026,93.905026666666657,96.611360000000019,215.67266666666669,203.39143333333331,430.00056666666660,453.44340000000005,264.49346666666668,37.659386666666663,408.90593333333339,266.92813333333328,65.142499999999998,0.0000000000000000,0.83349873333333335,234.09885000000000,0.21817676666666672,0.18580216666666668,0.13594819999999999,-2.8278066666666675,8.6381363333333336,-0.31220973000000002,315.46941000000004,-9999.0,298.58279666666664,26.160000000000004,14.548599999999995,59.679599999999986,48.958300000000001,62.569999999999979
2014-12-02,10:00,336.416,299.57031666666660,299.15710666666672,299.91203333333340,300.13956333333340,299.20858999999996,91.195710000000020,92.667363333333313,88.577080000000009,88.877716666666672,90.724906666666655,384.04169999999999,365.58173333333337,434.58546666666666,461.63450000000006,457.61566666666664,64.984740000000002,712.06943333333356,516.62843333333331,206.35519333333335,0.0000000000000000,0.55568605666666671,177.03010566666666,0.21788833333333332,0.18600650000000002,0.13600470000000003,-1.0484573666666668,15.781129999999999,2.9768950000000007,315.54432999999995,-9999.0,298.65753666666672,26.676666666666669,14.552806666666664,59.679599999999986,48.958300000000001,62.569999999999979
2014-12-02,10:30,336.437,300.31630999999999,300.22187333333335,300.73258666666675,301.00111333333342,300.05455999999998,85.499019999999987,84.496793333333315,82.812553333333341,84.763253333333310,86.383176666666685,380.32470000000006,365.50236666666672,436.86216666666672,466.83346666666665,453.68033333333329,58.206500000000005,712.56223333333332,450.19443333333334,140.01544333333334,0.0000000000000000,1.1421011000000001,266.92196666666666,0.21763276666666667,0.18641183333333330,0.13607503333333337,0.79080902333333325,21.631593333333335,7.9144660000000000,315.54217000000000,-9999.0,298.76213000000007,27.546666666666656,14.551899999999998,59.679599999999986,48.958300000000001,62.569999999999979
2014-12-02,11:00,336.458,300.39346333333339,300.58998000000003,300.75981999999999,301.43669666666665,300.47768999999994,84.054229999999990,81.974546666666654,82.008126666666669,82.190160000000006,84.004606666666675,452.29933333333332,437.97689999999994,434.72930000000008,467.34910000000002,542.27730000000008,71.680650000000000,855.55960000000005,641.52859999999998,300.61218666666662,0.0000000000000000,1.9454809999999998,249.19289999999998,0.21734889999999998,0.18669873333333334,0.13615049999999998,2.0176893333333328,22.354409999999994,10.379437333333335,315.59203333333329,-9999.0,298.90132333333338,28.520000000000003,14.554853333333332,59.679599999999986,48.958300000000001,62.569999999999979
2014-12-02,11:30,336.479,301.47013666666669,301.61133000000007,301.86955333333333,302.68904666666668,301.64095666666674,79.473939999999985,77.932863333333344,77.904849999999996,77.719963333333325,79.478380000000001,715.75133333333338,692.72299999999996,434.04359999999997,477.82043333333320,842.58419999999990,106.08464333333336,1349.8290666666664,1083.5156333333337,358.35263333333336,0.0000000000000000,1.4962332333333335,238.54579999999999,0.21703970000000000,0.18698920000000002,0.13623219999999997,3.4263223333333337,28.104783333333334,12.404573333333335,315.39499666666671,-9999.0,299.04433666666665,29.473333333333336,14.555256666666667,59.679599999999986,48.958300000000001,62.569999999999979
2014-12-02,12:00,336.499,301.98281333333335,302.16406000000006,302.44946333333337,303.33602000000002,302.25102333333336,76.013033333333340,74.873686666666671,74.825350000000000,74.983053333333331,76.820349999999991,578.15093333333346,556.49256666666656,443.88600000000002,479.00826666666671,673.11023333333333,81.495563333333351,1072.9310333333331,969.94336666666675,160.14909999999998,0.0000000000000000,1.7308537000000002,222.20233333333329,0.21668920000000000,0.18743916666666663,0.13634346666666669,5.4433480000000003,31.836286666666663,16.468903333333333,316.01877000000007,-9999.0,299.20329000000010,31.060000000000009,14.550849999999997,59.679599999999986,48.958300000000001,62.569999999999979
2014-12-02,12:30,336.520,302.43863666666675,302.58705999999995,302.91360000000003,303.41997666666668,302.39515666666671,74.679076666666660,73.802020000000013,73.876066666666659,74.941350000000014,76.760783333333336,514.87609999999995,494.41446666666678,447.74333333333340,480.19063333333338,601.41770000000008,74.556046666666688,952.34296666666671,764.83480000000009,306.26753333333335,0.0000000000000000,1.1832845333333331,219.84843333333330,0.21627086666666667,0.18785143333333337,0.13642856666666667,9.4547793333333328,32.816909999999993,18.793656666666667,316.07834999999994,-9999.0,299.38688333333334,32.036666666666683,14.541603333333331,57.305463333333378,48.958300000000001,62.569999999999979
2014-12-02,13:00,336.541,303.59107000000000,303.47648000000004,303.74475999999993,303.95963000000006,302.74943000000007,70.378866666666667,70.304139999999990,70.154853333333349,72.383586666666659,74.470740000000006,718.94576666666649,672.53086666666661,446.34160000000003,486.28776666666653,818.44179999999983,105.96484000000001,1314.6451666666667,1171.1923333333334,171.13903333333334,0.0000000000000000,0.69283188000000007,181.74423333333337,0.21562623333333328,0.18818799999999997,0.13651709999999992,9.7714859999999994,30.096316666666670,17.570216666666671,316.14087999999998,-9999.0,299.56134666666679,32.193333333333349,14.547946666666668,56.582900000000038,48.958300000000001,62.569999999999979
2014-12-02,13:30,336.562,303.62215000000009,303.47738000000004,303.97733333333343,304.52993666666674,303.04875666666669,70.163246666666680,70.330150000000003,70.110903333333354,71.397453333333317,74.501253333333324,475.93926666666658,447.31813333333344,451.49403333333328,485.28933333333333,542.30889999999999,61.195486666666667,877.32116666666650,726.72773333333339,103.10407666666666,0.0000000000000000,1.0155461000000001,178.79939333333331,0.21519429999999998,0.18845373333333326,0.13657710000000006,11.422223333333337,34.587169999999993,17.306059999999999,316.24752666666677,-9999.0,299.71225666666663,32.479999999999997,14.548913333333333,56.582900000000038,48.958300000000001,62.569999999999979
2014-12-02,14:00,336.583,302.94708666666673,303.03404666666665,303.20092666666676,303.94477333333339,302.69509666666670,72.135180000000005,71.749806666666672,72.439226666666656,73.567510000000013,76.889989999999983,295.25483333333329,256.27196666666669,444.20859999999999,478.20516666666657,331.01370000000003,40.744949999999996,538.88923333333332,403.07020000000006,74.706069999999997,0.0000000000000000,1.2926435999999994,225.65806666666666,0.21485776666666670,0.18870230000000002,0.13660853333333337,11.753906666666664,26.296789999999994,16.064943333333332,316.34324666666674,-9999.0,299.84234000000009,32.273333333333348,14.546633333333334,56.582900000000038,48.958300000000001,62.569999999999979
2014-12-02,14:30,336.604,302.71588666666673,302.77312333333333,302.89056666666670,303.58660333333330,302.18757666666664,74.061660000000003,73.742710000000002,74.590556666666643,76.385816666666670,81.206356666666665,239.58480000000006,194.23679999999999,441.51313333333343,475.12123333333329,263.13213333333334,35.287149999999997,430.54553333333331,266.97306666666668,61.399706666666667,0.0000000000000000,1.1351787066666668,225.04513333333333,0.21457030000000005,0.18875226666666667,0.13663636666666665,11.198113333333332,22.356306666666665,14.871656666666670,316.42242666666664,-9999.0,299.94755666666669,31.890000000000018,14.552430000000005,56.582900000000038,48.958300000000001,62.569999999999979
2014-12-02,15:00,336.624,303.10250000000002,302.96096333333332,303.28129999999999,303.32267333333340,301.85571666666675,74.020076666666668,74.322739999999996,74.964243333333329,78.357093333333339,82.295086666666677,150.88016666666667,109.60195000000000,442.62090000000001,473.81106666666676,163.40320000000000,22.610973333333330,267.70953333333330,148.89309999999995,30.237636666666667,0.0000000000000000,0.41653552333333338,131.84176666666664,0.21432956666666667,0.18873720000000002,0.13660676666666668,10.370218333333334,16.902013333333333,13.514656666666667,316.50957000000000,-9999.0,300.03091666666671,31.449999999999992,14.546510000000000,56.582900000000038,48.958300000000001,62.569999999999979
2014-12-02,15:30,336.645,302.89356000000009,302.87650666666667,302.93871333333328,302.96504000000004,301.54993333333340,74.331793333333323,76.529966666666667,80.589876666666655,86.069789999999998,87.695606666666649,124.90593333333332,82.232216666666673,440.28596666666664,473.37983333333335,134.88883333333334,19.562893333333331,221.97480000000002,120.65493333333333,22.587836666666668,0.0000000000000000,0.17476550000000002,214.54160000000002,0.21402526666666663,0.18879696666666670,0.13661973333333330,9.0530246666666656,13.647963333333333,11.104940000000003,316.60255666666671,-9999.0,300.08968333333331,30.933333333333319,14.549420000000000,56.582900000000038,48.958300000000001,62.569999999999979
2014-12-02,16:00,336.666,302.69194000000005,302.81552000000005,302.91817666666674,303.03991999999994,301.41433333333339,76.847290000000001,77.813529999999986,79.234473333333341,83.186439999999976,88.133543333333350,157.09813333333335,114.47624333333330,436.51543333333336,473.29170000000011,176.56836666666672,25.316016666666670,285.60613333333339,147.67063333333331,36.382903333333346,0.0000000000000000,0.49017321333333341,246.39489999999998,0.21371513333333333,0.18875583333333332,0.13663960000000000,8.0776786666666656,13.457393333333332,9.9464696666666672,316.63476333333324,-9999.0,300.12563333333333,30.553333333333335,14.539050000000003,56.582900000000038,48.958300000000001,62.569999999999979
2014-12-02,16:30,336.687,302.55327333333332,302.51852333333341,302.61721999999997,303.14682666666675,301.70637333333332,78.626130000000003,79.869006666666664,80.956840000000014,82.568696666666668,87.457226666666656,131.60011333333335,88.880803333333361,435.49686666666673,471.74006666666668,146.22766666666664,21.103693333333332,235.09249999999994,120.78068666666667,26.236589999999996,0.0000000000000000,0.95190703333333315,210.02470000000002,0.21343180000000000,0.18880393333333334,0.13662766666666665,7.9164089999999989,14.848120000000000,9.8687936666666687,316.25218999999998,-9999.0,300.15503666666677,30.299999999999986,14.545293333333335,56.582900000000038,48.958300000000001,62.569999999999979
2014-12-02,17:00,336.708,302.38612999999992,302.13328666666678,302.01844999999997,302.56377666666680,301.38195000000002,76.088973333333328,78.380966666666652,80.916976666666670,83.674533333333329,86.991036666666687,97.678226666666646,59.292963333333340,434.50870000000003,468.51553333333334,110.18090000000002,16.881129999999999,174.91270000000000,85.191503333333330,16.906123333333333,0.0000000000000000,1.6390120000000004,226.33996666666664,0.21321573333333327,0.18880580000000002,0.13663319999999998,7.5318410000000009,11.228194333333333,9.2565443333333324,316.34370999999999,-9999.0,300.18617000000006,30.209999999999994,14.550816666666666,56.582900000000038,48.958300000000001,62.569999999999979
2014-12-02,17:30,336.729,302.22197666666671,301.94162000000011,301.78804999999994,302.25195333333346,301.11391333333336,76.297276666666690,78.949959999999976,82.060739999999981,84.260713333333328,88.339546666666664,82.924950000000010,48.581556666666657,434.06953333333342,467.25350000000003,96.357340000000022,14.591806666666665,152.04396666666668,84.643159999999995,13.641446666666667,0.0000000000000000,2.0778633333333332,231.42543333333336,0.21298646666666668,0.18880150000000004,0.13660876666666671,6.5786133333333350,7.8058926666666650,7.7400526666666654,316.40161000000006,-9999.0,300.21055000000007,29.980000000000004,14.550759999999999,56.582900000000038,48.958300000000001,62.569999999999979
2014-12-02,18:00,336.749,301.92396000000002,301.65527666666668,301.52998666666662,301.91888333333344,300.77649666666667,81.446426666666667,82.652470000000008,84.471143333333330,85.702510000000018,87.802263333333329,62.830416666666657,27.770170000000004,430.02383333333336,465.27020000000005,74.477426666666659,11.460820333333334,116.72762666666669,75.084266666666693,7.4868980000000009,0.0000000000000000,1.8453783333333333,190.75033333333332,0.21273856666666663,0.18865309999999996,0.13660190000000003,5.4281876666666671,4.0202826666666658,6.0331636666666650,316.50209666666672,-9999.0,300.22009333333341,29.650000000000002,14.547966666666666,56.582900000000038,48.958300000000001,62.569999999999979
2014-12-02,18:30,336.770,301.74368333333331,301.48685333333339,301.33397000000002,301.74645666666669,300.58663333333334,82.101656666666671,83.857040000000026,86.553736666666680,87.653973333333326,91.649133333333324,29.681889999999989,-1.4585938999999999,433.36646666666661,463.70663333333323,34.924450000000000,6.0427683333333340,52.852643333333340,33.962696666666666,-2.6898787666666664,0.0000000000000000,1.3007093000000001,196.71036666666666,0.21251553333333337,0.18848813333333334,0.13662569999999993,6.4570043333333311,4.7614999999999998,5.5324633333333315,316.57607666666667,-9999.0,300.21396333333342,29.366666666666664,14.537776666666668,56.563963333333298,48.958300000000001,62.569999999999979
2014-12-02,19:00,336.791,301.32312333333346,300.96800333333340,300.70709333333338,301.23158666666666,300.25338666666670,85.542736666666684,87.440456666666677,90.742380000000011,91.571820000000031,94.297399999999968,4.1241931666666671,-14.504657000000000,444.30456666666669,461.96733333333327,3.9116443666666685,0.75364207000000005,4.2993143000000025,3.4383874999999997,-10.755533333333336,0.0000000000000000,1.8861946666666671,174.00403333333333,0.21229699999999999,0.18833396666666671,0.13659550000000004,3.8149243333333329,0.15717031666666667,2.9794340000000004,316.65261666666669,-9999.0,300.19582666666673,29.119999999999997,14.550226666666665,56.558199999999964,48.958300000000001,62.569999999999979
